policyID,statecode,tiv_2015,tiv_2016,Residential,Commercial
767859,NCR,56135.64,64506.59,1,0
235747,NCR,28869.12,28540.7,1,0
644183,NCR,28869.12,34013.3,1,0
956443,NCR,56135.64,67511.87,1,0
278796,NCR,56135.64,46311.06,1,0
608556,NCR,56135.64,64188.3,1,0
454763,NCR,56135.64,73321.23,1,0
908461,NCR,56135.64,50043.8,1,0
333252,NCR,48115.94,68689.36,1,0
332105,NCR,56135.64,82998,1,0
874411,NCR,48115.94,72366.67,1,0
700665,NCR,80192.49,115903.01,1,0
582288,NCR,176424.38,206159.65,1,0
903047,NCR,24057.97,22554.49,1,0
446936,NCR,56135.64,48470.26,1,0
758257,NCR,56135.64,71824.88,1,0
205579,NCR,240578.59,221020.03,1,0
542261,NCR,48115.94,55496.25,1,0
467776,NCR,56135.64,59463.81,1,0
547808,NCR,24057.97,32434.96,1,0
148603,NCR,24057.97,24459.84,1,0
620151,NCR,24057.97,21565.57,1,0
423148,NCR,48115.94,46045.51,1,0
285805,NCR,80192.49,90722.65,1,0
666963,NCR,57739.36,87358.49,1,0
218058,NCR,14310000,22950000,0,1
824968,NCR,511334.86,800770.85,1,0
583791,NCR,192789.23,240863.15,1,0
288895,NCR,108607.09,171816.42,1,0
622218,NCR,2419079.14,2693973.61,0,1
471679,NCR,473034.24,524114.84,1,0
330603,NCR,14589.43,10937.7,1,0
340377,NCR,280565.98,326897.52,1,0
325580,NCR,280565.98,346779.55,1,0
355939,NCR,224452.78,298522.2,1,0
537551,NCR,168339.59,200837.38,1,0
817217,NCR,149822.23,179609.44,1,0
307610,NCR,145894.31,203435.9,1,0
934843,NCR,89781.11,118427.03,1,0
479633,NCR,101003.75,93174.75,1,0
261810,NCR,44890.56,46949.01,1,0
251498,NCR,31423.39,43353.72,1,0
652676,NCR,179562.23,160241.33,1,0
430162,NCR,28056.6,28632.04,1,0
107565,NCR,39279.24,46250.83,1,0
137773,NCR,33667.92,41164.08,1,0
150881,NCR,2973818.68,4519811.85,0,1
818305,NCR,391052.86,404205.53,1,0
772993,NCR,28396.64,36657.57,1,0
335686,NCR,85545.69,81556.52,1,0
354163,NCR,25972.55,38665.08,1,0
131859,NCR,817622,1049473.44,1,0
102237,NCR,84169.79,92277.53,1,0
496689,NCR,20200.75,31354.96,1,0
386266,NCR,20200.75,16870.05,1,0
189496,NCR,484818.01,624602.68,1,0
448454,NCR,58357.72,89318.13,1,0
152055,NCR,21323.01,33506.98,1,0
516954,NCR,871202.25,1180717.76,1,0
346222,NCR,137358,198268.31,1,0
827364,NCR,893221.56,1236504.47,1,0
865575,NCR,2773.98,4121.29,1,0
666784,NCR,541125,724120.49,1,0
908304,NCR,4806,5921.72,1,0
724035,NCR,3600,5172.93,1,0
616507,NCR,1800,1703.46,1,0
743467,NCR,630,702.76,1,0
542565,NCR,630,626.15,1,0
666420,NCR,270,306.35,1,0
716343,NCR,270,396.9,1,0
166243,NCR,270,344.6,1,0
869527,NCR,270,409.46,1,0
793316,NCR,270,399.23,1,0
525660,NCR,630,528.66,1,0
228542,NCR,810,932.19,1,0
345892,NCR,810,633.05,1,0
235832,NCR,315,421.66,1,0
710139,NCR,100890,183753.98,1,0
352426,NCR,4806,7000.23,1,0
384442,NCR,621306,596751.99,1,0
286876,NCR,519309,795315.5,1,0
300150,NCR,630315,448815.8,1,0
604759,NCR,1159911,843487.28,1,0
374411,NCR,165510,202077.78,1,0
447691,NCR,50850,77525.91,1,0
735405,NCR,1350,1778.11,1,0
476328,NCR,900,1075.53,1,0
188892,NCR,1350,1722.78,1,0
738918,NCR,46260,70944.34,1,0
320338,NCR,6687,8916.45,1,0
443947,NCR,3600,4816.97,1,0
167317,NCR,3600,6629.92,1,0
430437,NCR,4950,6005.72,1,0
873593,NCR,4950,6181.05,1,0
653808,NCR,3510,5894.44,1,0
122734,NCR,6750,10024.56,1,0
603486,NCR,6750,6570.25,1,0
855783,NCR,8730,12734.15,1,0
379870,NCR,11700,9794.3,1,0
536577,NCR,7290,5723.13,1,0
178873,NCR,27450,38033.51,1,0
300562,NCR,644667.3,865937.75,1,0
555619,NCR,1474668,1804462.75,1,0
758060,NCR,400446,601365.78,1,0
489526,NCR,366579,429078.89,1,0
861565,NCR,979389,999074.72,1,0
692765,NCR,463527,617189.91,1,0
428588,NCR,7290,9312.29,1,0
116583,NCR,19440,31672.04,1,0
779587,NCR,13698,11265.14,1,0
827888,NCR,21150,17218.66,1,0
983194,NCR,9270,13406.92,1,0
549068,NCR,8999.56,9788.64,1,0
116416,NCR,16686.68,23178.2,1,0
787983,NCR,124578.27,157491.85,1,0
473317,NCR,478171.89,539836.94,1,0
139920,NCR,54372.34,86556.41,1,0
464379,NCR,263732.02,225245.61,1,0
110577,NCR,56113.2,58759.94,1,0
964532,NCR,2888.71,4492.52,1,0
783365,NCR,14441.29,22502.42,1,0
243580,NCR,28881.46,32148.56,1,0
936931,NCR,69355.91,93015.29,1,0
464273,NCR,17800.23,28708.21,1,0
142893,NCR,61948.97,77736.97,1,0
583948,NCR,369572.73,535138.35,1,0
466262,NCR,769255.8,1145968.05,1,0
868179,NCR,255420,441715.69,1,0
368509,NCR,150570,182508.91,1,0
825334,NCR,68391,75344.45,1,0
584286,NCR,13869.9,12628.82,1,0
426369,NCR,232089.66,248614.44,1,0
621175,NCR,328500,576162.72,1,0
740683,NCR,487431,585121.92,1,0
974438,NCR,312602.4,528647.55,1,0
443137,NCR,519750,858852.57,1,0
174313,NCR,237600,380753.05,1,0
515429,NCR,714435.95,1091029.43,1,0
168714,NCR,826097.81,1127058.45,1,0
967565,NCR,835969.55,780380.92,1,0
216270,NCR,1196984.13,1300086.36,1,0
650875,NCR,3163525.96,3865825.55,0,1
971511,NCR,50815.57,57581.86,1,0
413953,NCR,28869.12,37841,1,0
450658,NCR,28869.12,32595.54,1,0
228299,NCR,60946.79,89079.82,1,0
717202,NCR,56135.64,65537.24,1,0
772804,NCR,1924626.49,2724693.72,0,1
932466,NCR,3207710.82,3364247.11,0,1
533299,NCR,252172.7,221584.15,1,0
284003,NCR,75926.76,66760.13,1,0
205704,NCR,48462.72,58258.49,1,0
346837,NCR,50501.88,47281.88,1,0
371665,NCR,8978.11,9940.79,1,0
574882,NCR,948818.02,1695575.76,1,0
110888,NCR,409783.44,354257.79,1,0
375055,NCR,1115436.6,1102932.56,1,0
482716,NCR,218475,296798.29,1,0
603519,NCR,3210.02,2968.09,1,0
268570,NCR,78672.59,101150.37,1,0
820558,NCR,1900458,2928377.72,0,1
498729,NCR,9377.1,12533.51,1,0
950716,NCR,3060631.7,2745019.36,0,1
128894,NCR,520973.65,907861.19,1,0
881492,NCR,520973.65,755109.63,1,0
321346,NCR,520973.65,514011.88,1,0
581291,NCR,520973.65,432979.12,1,0
370644,NCR,520973.65,869296.64,1,0
545031,NCR,520973.65,540745.65,1,0
201089,NCR,520973.65,418112.62,1,0
790967,NCR,549103.15,546750.24,1,0
558007,NCR,549103.15,801333.68,1,0
125552,NCR,549103.15,818841.28,1,0
527643,NCR,549103.15,615187.71,1,0
110872,NCR,549103.15,386601.56,1,0
893113,NCR,1430834.4,1835036.53,1,0
575211,NCR,613728,1075947.42,1,0
665536,NCR,301320,334103.62,1,0
273487,NCR,286110,361839.31,1,0
280674,NCR,121950,189305.42,1,0
248341,NCR,117000,86913.22,1,0
113250,NCR,41130,43634.98,1,0
430658,NCR,603802.98,892702.18,1,0
449510,NCR,825721.38,1167570.03,1,0
814098,NCR,35137.08,42734.24,1,0
491496,NCR,825721.38,858163.97,1,0
519546,NCR,11790000,19170000,0,1
399722,NCR,595161,579353.52,1,0
898714,NCR,18000000,14760000,0,1
284335,NCR,1763384.4,2768823.86,1,0
328660,NCR,133841.37,147953.61,1,0
939217,NCR,55003.3,53780.03,1,0
312341,NCR,121007.27,110788.45,1,0
851500,NCR,116882.02,115460.74,1,0
206063,NCR,550033.04,669280.21,1,0
911054,NCR,170510.24,168595.07,1,0
990316,NCR,73337.74,118125.1,1,0
998798,NCR,22918.04,27908.4,1,0
743895,NCR,188798.84,210330.97,1,0
183291,NCR,19251.16,16466.67,1,0
762494,NCR,916.72,1411.28,1,0
614159,NCR,916.72,1435.17,1,0
313157,NCR,4583.61,7078.93,1,0
549388,NCR,9167.22,11377.32,1,0
381206,NCR,4583.61,3480.06,1,0
903839,NCR,4583.61,6529.99,1,0
484007,NCR,641705.22,1060589.85,1,0
758694,NCR,91672.17,79248.67,1,0
718473,NCR,73337.74,90816.18,1,0
310500,NCR,506981.65,815039.92,1,0
951965,NCR,22918.04,17364.25,1,0
686067,NCR,366688.7,261217.29,1,0
630246,NCR,550033.04,636331.03,1,0
960864,NCR,192511.57,280797.37,1,0
368093,NCR,68225.18,61184.34,1,0
596039,NCR,38502.31,39192.51,1,0
793688,NCR,128341.04,183188.23,1,0
655727,NCR,68754.13,101921.12,1,0
203305,NCR,1512590.87,2213561.78,1,0
625673,NCR,146675.48,201356.1,1,0
484687,NCR,110006.61,131416.09,1,0
745529,NCR,114590.22,193812.39,1,0
595624,NCR,84338.4,137296.17,1,0
901277,NCR,458360.87,746211.5,1,0
986412,NCR,106339.72,84582.61,1,0
555955,NCR,354825,517395.53,1,0
817829,NCR,3324844.8,2711597.13,0,1
447682,NCR,125233.2,149904.14,1,0
791246,NCR,36000,56598.91,1,0
828195,NCR,678705.08,616576.41,1,0
349231,NCR,892627.93,1265075.15,1,0
327231,NCR,1700649.1,2552555.25,1,0
157885,NCR,4086.9,3205.12,1,0
480677,NCR,144346.71,140002.3,1,0
469669,NCR,96229.64,103110.93,1,0
162340,NCR,24057.97,27217.07,1,0
368883,NCR,80192.49,91361.7,1,0
823110,NCR,28869.12,34879.55,1,0
805930,NCR,48115.94,80360.6,1,0
615055,NCR,56135.64,52998.33,1,0
510571,NCR,1590967.33,1637729.04,1,0
599636,NCR,56135.64,55895.1,1,0
252174,NCR,80192.49,73183.67,1,0
801148,NCR,99439.32,116522.99,1,0
793447,NCR,24057.97,29023.54,1,0
787827,NCR,641542.16,984780.05,1,0
970645,NCR,641542.16,980917.97,1,0
829730,NCR,14400000,12330000,0,1
693967,NCR,904575.01,856428.1,1,0
780380,NCR,2485482.37,4147275.88,0,1
816959,NCR,47135.08,43057.9,1,0
575231,NCR,436526.99,490051.75,1,0
625865,NCR,57839.24,96608.3,1,0
132961,NCR,5499407.39,4588881.51,0,1
418645,NCR,57235.46,46391.63,1,0
451133,NCR,39279.24,35841.32,1,0
688245,NCR,5611.32,9043.11,1,0
516626,NCR,3193.31,4390.91,1,0
529970,NCR,634316.76,824358.06,1,0
884768,NCR,813700.8,1246690.52,1,0
163481,NCR,735104.7,743455.49,1,0
758210,NCR,7647876,10800000,0,1
249945,NCR,27432,30773.11,1,0
805642,NCR,1026,1071.49,1,0
240151,NCR,88569,76014.88,1,0
144321,NCR,88569,75826.4,1,0
872373,NCR,88569,81539.81,1,0
775283,NCR,88569,112953.64,1,0
138616,NCR,88569,83501.61,1,0
397202,NCR,88569,69794.59,1,0
758276,NCR,74331,99762.01,1,0
217068,NCR,5508,6011.3,1,0
627387,NCR,5508,6422.02,1,0
611518,NCR,22068,22868.1,1,0
474581,NCR,3681,2885.9,1,0
581062,NCR,2205,2543.62,1,0
242620,NCR,362762.1,303003.21,1,0
599189,NCR,331312.5,533946.54,1,0
240859,NCR,777535.09,1306912.08,1,0
392938,NCR,815202.73,1004329.76,1,0
868280,NCR,625780.18,683233.06,1,0
640979,NCR,552372.75,519401.62,1,0
924750,NCR,63113.88,53987.61,1,0
753749,NCR,16409.74,23428.39,1,0
218910,NCR,694252.66,862744.3,1,0
716300,NCR,56113.2,48739.92,1,0
592140,NCR,8531847,13140000,0,1
405514,NCR,16740000,20610000,0,1
201544,NCR,975978,1398311.01,1,0
952351,NCR,25902,24398.83,1,0
453419,NCR,2754,4887.8,1,0
636902,NCR,1836,2527.48,1,0
836032,NCR,2880,4178.44,1,0
587845,NCR,15993,17384.65,1,0
268554,NCR,16731,20673.23,1,0
218318,NCR,39348,35792.36,1,0
429098,NCR,70317,71723.34,1,0
904790,NCR,12411,10108.31,1,0
341035,NCR,202500,169111.8,1,0
766044,NCR,84169.79,134593.05,1,0
900080,NCR,1105429.95,1217821.23,1,0
736640,NCR,171004.96,187971.39,1,0
876566,NCR,67279.72,108322.84,1,0
937515,NCR,17423.15,19984.49,1,0
123359,NCR,157390.78,198199.06,1,0
147295,NCR,1284191.96,1642977.22,1,0
638119,NCR,121860,169294.61,1,0
686788,NCR,264600,293714.47,1,0
293065,NCR,4402306.26,6428987.19,0,1
180193,NCR,1221475.86,1465184.72,1,0
772617,NCR,22191.84,27778.77,1,0
403715,NCR,166599,137403.52,1,0
361295,NCR,26487,24895.93,1,0
927744,NCR,17982,12187.12,1,0
216775,NCR,179622,267395.91,1,0
594385,NCR,918,1273.12,1,0
197723,NCR,112149,144151.39,1,0
578894,NCR,918,1255.38,1,0
768448,NCR,19575,25830.23,1,0
481388,NCR,74331,109824.35,1,0
313664,NCR,74331,63844.23,1,0
731719,NCR,74331,74026.54,1,0
308578,NCR,1377,1858.84,1,0
121709,NCR,243774,361565.6,1,0
716004,NCR,2754,4348.7,1,0
661496,NCR,675,869.48,1,0
612626,NCR,549,598.41,1,0
352290,NCR,1836,3061.31,1,0
400096,NCR,57249,80276.38,1,0
940268,NCR,113436,112971.37,1,0
301031,NCR,34659,51461.61,1,0
217378,NCR,34929,45942.81,1,0
455667,NCR,2754,3494.17,1,0
780296,NCR,1935,3351.98,1,0
889509,NCR,2754,3608.84,1,0
543467,NCR,3735,5087.34,1,0
898563,NCR,74331,117445.95,1,0
453122,NCR,74331,106865.38,1,0
892997,NCR,74331,95894.42,1,0
406909,NCR,1107,1647.86,1,0
597721,NCR,282573,274152.32,1,0
413465,NCR,549,837.07,1,0
505886,NCR,5508,8073.82,1,0
989269,NCR,675,849.4,1,0
724533,NCR,18540000,14850000,0,1
113070,NCR,557432.1,717207.75,1,0
246966,NCR,5670,4331.17,1,0
270693,NCR,1732500,1451152.4,1,0
171637,NCR,1899387,2499783.23,0,1
931285,NCR,862434.11,1489186.54,1,0
958269,NCR,206833.24,285714.68,1,0
479436,NCR,76426.17,90038.59,1,0
603012,NCR,574240,796017.23,1,0
745546,NCR,78558.47,112062.25,1,0
675553,NCR,39279.24,35401.28,1,0
259171,NCR,39279.24,40360.52,1,0
225244,NCR,39279.24,64327.61,1,0
845968,NCR,39279.24,55937.56,1,0
138896,NCR,103918.27,134341.38,1,0
333908,NCR,67335.83,54459.88,1,0
691453,NCR,155433.55,250193.62,1,0
575150,NCR,39279.24,50964.1,1,0
439688,NCR,39279.24,46654.31,1,0
921842,NCR,39279.24,59618.58,1,0
435330,NCR,39279.24,56505.54,1,0
132865,NCR,5611.32,8349.26,1,0
642061,NCR,88508.7,133692.39,1,0
623689,NCR,818872.99,1155925.21,1,0
992919,NCR,463590,599099.21,1,0
569166,NCR,8550,11431.49,1,0
951214,NCR,146096.28,242344.51,1,0
365016,NCR,30513.78,50955.57,1,0
992740,NCR,312535.08,364365.9,1,0
739949,NCR,13869.9,19992.63,1,0
874599,NCR,446610.78,567372.1,1,0
860965,NCR,188630.64,193970.02,1,0
330165,NCR,137774.34,181217.34,1,0
650181,NCR,60102.9,77446.19,1,0
749222,NCR,60102.9,63726.5,1,0
178508,NCR,164589.48,212847.12,1,0
398028,NCR,32363.1,46110.94,1,0
559266,NCR,60102.9,68220.16,1,0
705300,NCR,60102.9,59220.59,1,0
536447,NCR,10171.26,9006.65,1,0
158793,NCR,11430000,18720000,0,1
831984,NCR,1854867.96,1649237.3,0,1
963320,NCR,74897.46,112961.85,1,0
107299,NCR,2773.98,3413.38,1,0
605850,NCR,339350.22,424178.95,1,0
395298,NCR,3698.64,3928.7,1,0
670035,NCR,45308.34,34533.34,1,0
625216,NCR,1918944.45,2450576.5,0,1
397233,NCR,1057957.65,1063988.01,1,0
167116,NCR,168750,191230.88,1,0
451362,NCR,1294668,1552792.43,1,0
136213,NCR,21555,31795.78,1,0
582888,NCR,8532,9276.63,1,0
771693,NCR,2952,2543.02,1,0
441366,NCR,4749129,6417735.47,0,1
647091,NCR,117126,155868.47,1,0
601572,NCR,249543,402153.02,1,0
698704,NCR,266184,315383.32,1,0
513996,NCR,3726,4093.31,1,0
231209,NCR,3726,5613.68,1,0
684474,NCR,74331,75183.2,1,0
862827,NCR,1377,1853.99,1,0
203365,NCR,2205,3148.16,1,0
389215,NCR,549,535.38,1,0
748106,NCR,13239,17574.04,1,0
998686,NCR,45504,70679.36,1,0
917134,NCR,46125,76154.96,1,0
854991,NCR,7353,8021.31,1,0
270478,NCR,2754,3618.1,1,0
791159,NCR,519498,414102.25,1,0
381856,NCR,16443,15920.11,1,0
862845,NCR,26595,32679.62,1,0
650764,NCR,2952,4770.9,1,0
799393,NCR,11403,14214.32,1,0
668169,NCR,86130,108415.28,1,0
409123,NCR,86130,106812.4,1,0
437215,NCR,86130,109557.36,1,0
416022,NCR,86130,72161.78,1,0
198890,NCR,86130,122154.39,1,0
109952,NCR,2943,3525.95,1,0
706975,NCR,16542,17617.97,1,0
231215,NCR,33093,54786.39,1,0
195370,NCR,342,417.99,1,0
498459,NCR,7353,7393.56,1,0
437327,NCR,1197,1400.17,1,0
125310,NCR,73872,91165.29,1,0
841542,NCR,178515,183906.15,1,0
609192,NCR,17982,22585.3,1,0
436819,NCR,7668,10007.29,1,0
404396,NCR,5661,5203.03,1,0
675631,NCR,549,489.16,1,0
875517,NCR,1836,1957.45,1,0
122968,NCR,6714,7611.86,1,0
462865,NCR,180,263.97,1,0
762271,NCR,1963710,3325189.42,0,1
118657,NCR,18729,20263.28,1,0
680967,NCR,88569,115997.05,1,0
235283,NCR,1107,1137.36,1,0
978723,NCR,1836,2726.87,1,0
553660,NCR,5508,6781.45,1,0
373053,NCR,11034,14394.69,1,0
539364,NCR,8208,11780.12,1,0
803437,NCR,16470000,14220000,0,1
128242,NCR,158346,172915.73,1,0
946299,NCR,2259,1882.31,1,0
526205,NCR,2484,3947.98,1,0
236986,NCR,3177,3136.94,1,0
189489,NCR,17649,30131.5,1,0
707198,NCR,17919,21835.47,1,0
576623,NCR,270,377.85,1,0
183496,NCR,7353,8794.19,1,0
380278,NCR,3483,3913.33,1,0
973374,NCR,80451,65853.17,1,0
949520,NCR,17280,21119.62,1,0
261179,NCR,18333,30396.41,1,0
519120,NCR,10350,11103.71,1,0
878456,NCR,8406,9082.26,1,0
786881,NCR,29484,29752.04,1,0
378835,NCR,8181,11767.55,1,0
725244,NCR,3222,5047.36,1,0
130019,NCR,1566,1891.87,1,0
512917,NCR,12312,19199.04,1,0
357588,NCR,109206,81773.45,1,0
499308,NCR,21510,22314.8,1,0
980137,NCR,44118,62314.91,1,0
569071,NCR,27756,25949.64,1,0
964046,NCR,20403,15736.1,1,0
407793,NCR,6210,8387.97,1,0
122489,NCR,487188,701502,1,0
380501,NCR,17145,20116.43,1,0
442434,NCR,3735,5056.56,1,0
296989,NCR,86130,124557.42,1,0
888060,NCR,86130,74564.89,1,0
633291,NCR,86130,147052.16,1,0
574669,NCR,86130,87366.31,1,0
406476,NCR,128628,168067.92,1,0
511659,NCR,1107,1197.69,1,0
640168,NCR,1656,2638.86,1,0
879768,NCR,34929,39178.81,1,0
930040,NCR,2754,2906.4,1,0
599300,NCR,15282,14582.48,1,0
670732,NCR,16830000,19710000,0,1
399700,NCR,2754,3115.63,1,0
514895,NCR,2304,2752.7,1,0
111328,NCR,29880,50264.73,1,0
835575,NCR,549,559.79,1,0
931096,NCR,675,1143.07,1,0
667421,NCR,549,804.26,1,0
376640,NCR,4599,7628,1,0
298326,NCR,2889,3085.09,1,0
360789,NCR,1476,2349.81,1,0
884365,NCR,20043,25544.6,1,0
994959,NCR,14580000,10170000,0,1
783989,NCR,43407,64029.49,1,0
295393,NCR,7668,8251.99,1,0
863621,NCR,6705,10350.29,1,0
555963,NCR,6705,7462.67,1,0
188565,NCR,7668,8939.66,1,0
449286,NCR,5508,6894.67,1,0
435175,NCR,3177,2756.59,1,0
873404,NCR,22068,34492.64,1,0
464220,NCR,7353,6788.97,1,0
916914,NCR,73908,83128.76,1,0
291833,NCR,1935,2331.69,1,0
255895,NCR,1045760.4,957849.6,1,0
791510,NCR,1052955,997106.27,1,0
637980,NCR,828,720.56,1,0
941716,NCR,2016,1662.71,1,0
459212,NCR,2678832,2504662.38,0,1
892568,NCR,3386574,3272141.66,0,1
301816,NCR,19944,35789.91,1,0
157792,NCR,56259,79550.23,1,0
647230,NCR,2062125,3149112.33,0,1
475305,NCR,77265,96913.49,1,0
375580,NCR,3177,4313.15,1,0
979654,NCR,3177,2811.21,1,0
921392,NCR,459,404.94,1,0
408811,NCR,486,456.83,1,0
281805,NCR,1471500,1937206.21,1,0
757566,NCR,10260000,13230000,0,1
117339,NCR,157100.4,161530.63,1,0
736974,NCR,640103.09,805012.85,1,0
487567,NCR,468044.84,704313.87,1,0
548600,NCR,3988530,5698193.44,0,1
144572,NCR,850099.1,1449997.04,1,0
749121,NCR,273600,389551.68,1,0
523825,NCR,509530.83,547266.69,1,0
635004,NCR,533599.25,555103.29,1,0
462386,NCR,521513.53,509243.36,1,0
385025,NCR,1545296.5,1973034.57,1,0
639695,NCR,1704418.08,1843686.08,1,0
864004,NCR,201339.27,221621.38,1,0
722782,NCR,201339.27,345659.26,1,0
112287,NCR,201339.27,363667.04,1,0
106762,NCR,382291.33,415053.69,1,0
506991,NCR,382291.33,606711.63,1,0
762146,NCR,1000158.3,1525633.47,1,0
114301,NCR,13869.9,21334.79,1,0
562126,NCR,2831506.2,4655964.57,0,1
585198,NCR,351720,543293.44,1,0
253679,NCR,2298704.76,3268013.39,0,1
445604,NCR,9270000,10350000,0,1
413464,NCR,14049,9798.9,1,0
190995,NCR,34038,34077.48,1,0
202119,NCR,11106,15846.93,1,0
649647,NCR,86130,127561.98,1,0
884533,NCR,86130,145930.4,1,0
335413,NCR,74331,83407.56,1,0
993817,NCR,74331,125768.05,1,0
870532,NCR,74331,78770.42,1,0
545979,NCR,114903,144387.11,1,0
859457,NCR,1701,2424.03,1,0
355302,NCR,1476,1480.13,1,0
483553,NCR,3384,3075.92,1,0
370205,NCR,12024,15097.72,1,0
891996,NCR,2484,2357.84,1,0
927742,NCR,1935,1802.45,1,0
168150,NCR,3177,4727.8,1,0
624584,NCR,270,370.14,1,0
516745,NCR,1062,1126.68,1,0
454696,NCR,3681,5987.01,1,0
740371,NCR,324,414.09,1,0
932402,NCR,4599,7105.46,1,0
303989,NCR,67464,81426.35,1,0
360717,NCR,7443,6121.97,1,0
778894,NCR,16182,17628.02,1,0
434500,NCR,1935,2146.3,1,0
748017,NCR,37314,35799.8,1,0
465519,NCR,4599,3245.05,1,0
163798,NCR,65187,98333.68,1,0
906567,NCR,101439,122682.96,1,0
590757,NCR,11745,10059.36,1,0
313089,NCR,46404,55655.8,1,0
983962,NCR,11745,12600.29,1,0
132292,NCR,5508,5067.34,1,0
237087,NCR,12411,19910.76,1,0
694928,NCR,3087,2692.17,1,0
223304,NCR,95976,88080.05,1,0
784993,NCR,4968,6724.68,1,0
597925,NCR,12501,12719.14,1,0
239592,NCR,39717,49088.62,1,0
543820,NCR,56628,71630.12,1,0
894167,NCR,62136,73293.64,1,0
550003,NCR,1775771.78,3157616.99,1,0
483888,NCR,136656,166091.16,1,0
826944,NCR,861468.38,777285.69,1,0
100929,NCR,666878.45,540907.77,1,0
540121,NCR,1726278.47,1586308.36,1,0
952268,NCR,2872836,3342418.28,0,1
924229,NCR,2437417.44,3989038.38,0,1
256211,NCR,1251637.89,1130789.75,1,0
219411,NCR,7779789.99,9450000,0,1
575720,NCR,295808.4,456373.2,1,0
313165,NCR,216390.79,174140.92,1,0
711976,NCR,19210.75,18311.49,1,0
568643,NCR,53058.26,43206.14,1,0
183849,NCR,34830000,29610000,0,1
832860,NCR,486000,492235.38,1,0
868988,NCR,229500,356546.61,1,0
483711,NCR,109800,162328.32,1,0
171938,NCR,145171.62,197838.87,1,0
603099,NCR,24041.16,22063.29,1,0
122151,NCR,1966243.05,2155199.01,0,1
492456,NCR,163080,210832.43,1,0
978224,NCR,38430,34641.76,1,0
914938,NCR,32130,50523.78,1,0
753857,NCR,408150,618599.49,1,0
254771,NCR,167760,209735.9,1,0
175297,NCR,167760,144818.32,1,0
979257,NCR,84420,141987.69,1,0
887054,NCR,167760,172848.83,1,0
406287,NCR,5940,6301.15,1,0
538584,NCR,13230,18807.85,1,0
204117,NCR,4680,5827.61,1,0
593152,NCR,7740,11568.02,1,0
556621,NCR,72990,117824.55,1,0
678201,NCR,5940,5811.89,1,0
944295,NCR,7830,8840.7,1,0
653499,NCR,54000,70607.16,1,0
936566,NCR,645997.97,600261.31,1,0
447164,NCR,36914.17,46244.08,1,0
634360,NCR,632926.14,911206.05,1,0
145948,NCR,235206,234897.41,1,0
103158,NCR,154800,231717.02,1,0
521338,NCR,9000,11071.62,1,0
486769,NCR,7397.28,8625.23,1,0
169678,NCR,8321.94,11458.41,1,0
353768,NCR,2773.98,5116.33,1,0
118356,NCR,924.66,1207.24,1,0
375387,NCR,9246.6,7057.01,1,0
884077,NCR,47700,38740.03,1,0
311926,NCR,2960100,3051413.16,0,1
945129,NCR,57249,93402.89,1,0
117329,NCR,587781,1095442.75,1,0
921952,NCR,24480,18590.58,1,0
150263,NCR,88569,69298.16,1,0
398144,NCR,66654,121297.48,1,0
414086,NCR,74331,116441.74,1,0
349098,NCR,74331,59894.36,1,0
255714,NCR,1935,1810.05,1,0
499205,NCR,828,722.86,1,0
385962,NCR,17919,22552.14,1,0
445381,NCR,1062,1454.52,1,0
453104,NCR,3681,4057.93,1,0
115845,NCR,1377,1315.72,1,0
288494,NCR,639,1177.52,1,0
437659,NCR,14373,16157.29,1,0
721230,NCR,74331,92595.02,1,0
807857,NCR,74331,109084.01,1,0
414917,NCR,74331,94114.94,1,0
380114,NCR,74331,93838.13,1,0
501405,NCR,1377,1586.8,1,0
989701,NCR,552555,505753.59,1,0
779882,NCR,2754,2724.39,1,0
891094,NCR,13329,15109.75,1,0
918544,NCR,180,233.55,1,0
586838,NCR,4495.5,5973.98,1,0
159854,NCR,4495.5,5041.58,1,0
658231,NCR,4495.5,6312.11,1,0
508110,NCR,21600000,17730000,0,1
403228,NCR,2205,1596.86,1,0
594354,NCR,3177,2960.79,1,0
210518,NCR,1539,1856.55,1,0
766511,NCR,45594,61670.26,1,0
890294,NCR,1701,1802.84,1,0
213481,NCR,7353,7033.47,1,0
695462,NCR,14580000,18810000,0,1
927116,NCR,74331,121051.75,1,0
924212,NCR,74331,132836.93,1,0
852064,NCR,74331,103219.45,1,0
664212,NCR,84573,121062.53,1,0
662676,NCR,35388,31452.85,1,0
683665,NCR,549,655.24,1,0
376560,NCR,22500,34744.32,1,0
427608,NCR,282970.8,270134.11,1,0
